x,y,z
37.0,6.4,3.701
56.6,21.6,8.961
76.2,36.8,0.0
37.0,7.2,4.247
56.6,22.4,9.082
76.2,37.6,0.096
56.6,23.0,9.271
37.0,8.0,4.767
76.2,38.2,0.0
37.0,8.6,5.037
56.6,23.8,8.915
76.2,39.0,0.0
76.2,39.6,0.0
37.0,9.4,5.532
56.6,24.6,8.719
56.6,25.200000000000003,8.747
37.0,10.2,6.124
76.2,40.400000000000006,0.0
37.0,10.8,6.386
56.6,26.0,8.674
76.2,41.2,0.0
76.2,41.8,0.0
37.0,11.6,6.925
56.6,26.8,8.678
76.2,49.8,0.0
37.0,12.2,7.305
56.6,27.4,8.583
76.2,42.6,0.0
37.0,13.0,7.778
56.6,28.200000000000003,8.724
76.2,43.400000000000006,0.0
56.6,28.8,8.397
37.0,13.8,8.198
76.2,44.0,0.0
37.0,14.4,8.663
56.6,29.6,7.887
76.2,44.8,0.0
76.2,45.400000000000006,0.068
17.400000000000002,0.0,0.0
37.0,15.2,9.046
56.6,30.4,7.296
37.0,15.8,9.454
17.400000000000002,0.8,0.329
56.6,31.0,6.849
76.2,46.2,0.0
17.400000000000002,1.4,0.748
37.0,16.6,9.943
56.6,31.8,6.262
56.6,32.4,5.885
17.400000000000002,2.2,1.166
37.0,17.400000000000002,9.982
76.2,47.0,0.0
17.400000000000002,2.8000000000000003,1.461
37.0,18.0,9.905
56.6,33.2,5.291
76.2,47.6,0.0
17.400000000000002,3.6,2.037
37.0,18.8,9.656
56.6,34.0,4.343
37.0,19.4,9.541
17.400000000000002,4.4,2.444
56.6,34.6,3.948
76.2,49.0,0.0
17.400000000000002,5.0,2.803
37.0,20.200000000000003,8.934
56.6,35.4,3.219
56.6,36.0,2.764
17.400000000000002,5.800000000000001,3.242
37.0,21.0,8.985
17.400000000000002,6.4,3.604
37.0,21.6,9.155
56.6,36.8,2.218
17.400000000000002,7.2,4.028
37.0,22.4,9.327
56.6,37.6,1.622
37.0,23.0,9.125
17.400000000000002,8.0,4.59
56.6,38.2,1.208
17.400000000000002,8.6,4.929
37.0,23.8,8.644
56.6,39.0,0.501
56.6,39.6,0.004
17.400000000000002,9.4,5.291
37.0,24.6,8.324
37.0,25.200000000000003,8.474
17.400000000000002,10.2,5.778
56.6,40.400000000000006,0.0
17.400000000000002,10.8,6.163
37.0,26.0,8.03
56.6,41.2,0.0
56.6,41.8,0.0
17.400000000000002,11.6,6.613
37.0,26.8,8.037
17.400000000000002,12.2,6.909
37.0,27.4,8.312
56.6,42.6,0.0
17.400000000000002,13.0,7.408
37.0,28.200000000000003,8.687
56.6,43.400000000000006,0.0
37.0,28.8,8.467
17.400000000000002,13.8,7.282
56.6,44.0,0.0
17.400000000000002,14.4,7.417
37.0,29.6,7.815
56.6,44.8,0.0
56.6,45.400000000000006,0.0
17.400000000000002,15.2,7.362
37.0,30.4,7.31
65.8,48.400000000000006,0.0
17.400000000000002,15.8,7.422
37.0,31.0,6.891
56.6,46.2,0.0
17.400000000000002,16.6,7.233
37.0,31.8,6.208
56.6,47.0,0.0
37.0,32.4,5.804
17.400000000000002,17.400000000000002,7.219
56.6,47.6,0.0
17.400000000000002,18.0,7.114
37.0,33.2,5.317
56.6,48.400000000000006,0.0
56.6,49.0,0.0
17.400000000000002,18.8,6.951
37.0,34.0,4.337
17.400000000000002,19.4,7.27
37.0,34.6,3.721
56.6,49.8,0.0
17.400000000000002,20.200000000000003,7.302
37.0,35.4,3.606
37.0,36.0,3.094
17.400000000000002,21.0,7.203
17.400000000000002,21.6,7.225
37.0,36.8,2.519
65.8,49.8,0.0
17.400000000000002,22.4,7.238
37.0,37.6,1.929
17.400000000000002,23.0,7.086
37.0,38.2,1.535
17.400000000000002,23.8,7.132
37.0,39.0,0.875
37.0,39.6,0.349
17.400000000000002,24.6,7.035
17.400000000000002,25.200000000000003,7.003
37.0,40.400000000000006,0.0
17.400000000000002,26.0,6.881
37.0,41.2,0.0
37.0,41.8,0.088
17.400000000000002,26.8,6.821
17.400000000000002,27.4,6.475
37.0,42.6,0.069
17.400000000000002,28.200000000000003,6.802
37.0,43.400000000000006,0.0
17.400000000000002,28.8,6.794
37.0,44.0,0.0
17.400000000000002,29.6,6.769
37.0,44.8,0.0
37.0,45.400000000000006,0.0
17.400000000000002,30.4,6.583
17.400000000000002,31.0,6.254
37.0,46.2,0.0
63.400000000000006,0.0,0.0
17.400000000000002,31.8,5.864
37.0,47.0,0.0
63.400000000000006,0.8,0.391
17.400000000000002,32.4,5.618
37.0,47.6,0.0
63.400000000000006,1.4,0.732
17.400000000000002,33.2,5.2
37.0,48.400000000000006,0.0
63.400000000000006,2.2,1.342
37.0,49.0,0.0
17.400000000000002,34.0,4.844
63.400000000000006,2.8000000000000003,1.645
17.400000000000002,34.6,4.469
37.0,49.8,0.0
63.400000000000006,3.6,2.195
17.400000000000002,35.4,3.97
63.400000000000006,4.4,2.721
17.400000000000002,36.0,3.554
63.400000000000006,5.0,3.129
17.400000000000002,36.8,2.928
63.400000000000006,5.800000000000001,3.547
17.400000000000002,37.6,2.156
63.400000000000006,6.4,4.005
17.400000000000002,38.2,1.9
63.400000000000006,7.2,4.459
17.400000000000002,39.0,1.266
63.400000000000006,8.0,5.03
17.400000000000002,39.6,0.635
63.400000000000006,8.6,5.446
17.400000000000002,40.400000000000006,0.187
63.400000000000006,9.4,5.898
17.400000000000002,41.2,0.265
63.400000000000006,10.2,6.44
17.400000000000002,41.8,0.234
63.400000000000006,10.8,6.861
17.400000000000002,42.6,0.173
63.400000000000006,11.6,7.275
17.400000000000002,43.400000000000006,0.187
63.400000000000006,12.2,7.668
17.400000000000002,44.0,0.14
63.400000000000006,13.0,8.272
17.400000000000002,44.8,0.07
63.400000000000006,13.8,8.779
17.400000000000002,45.400000000000006,0.145
63.400000000000006,14.4,9.132
17.400000000000002,46.2,0.104
43.8,0.0,0.0
63.400000000000006,15.2,9.135
17.400000000000002,47.0,0.092
43.8,0.8,0.349
63.400000000000006,15.8,8.97
17.400000000000002,47.6,0.076
43.8,1.4,0.677
63.400000000000006,16.6,8.696
17.400000000000002,48.400000000000006,0.0
43.8,2.2,1.016
63.400000000000006,17.400000000000002,8.78
17.400000000000002,49.0,0.0
43.8,2.8000000000000003,1.355
63.400000000000006,18.0,8.773
17.400000000000002,49.8,0.0
43.8,3.6,1.864
63.400000000000006,18.8,8.849
63.400000000000006,19.4,8.78
43.8,4.4,2.202
43.8,5.0,2.586
63.400000000000006,20.200000000000003,8.614
43.8,5.800000000000001,2.98
63.400000000000006,21.0,8.705
43.8,6.4,3.329
63.400000000000006,21.6,8.592
43.8,7.2,3.734
63.400000000000006,22.4,8.608
63.400000000000006,23.0,8.511
43.8,8.0,4.115
43.8,8.6,4.491
63.400000000000006,23.8,8.495
43.8,9.4,4.854
63.400000000000006,24.6,8.442
63.400000000000006,25.200000000000003,8.304
43.8,10.2,5.29
43.8,10.8,5.565
63.400000000000006,26.0,8.212
43.8,11.6,5.996
63.400000000000006,26.8,8.124
43.8,12.2,6.36
63.400000000000006,27.4,8.02
43.8,13.0,6.788
63.400000000000006,28.200000000000003,7.888
63.400000000000006,28.8,7.796
43.8,13.8,7.245
43.8,14.4,7.477
63.400000000000006,29.6,7.454
24.200000000000003,0.0,0.0
43.8,15.2,7.943
63.400000000000006,30.4,7.179
43.8,15.8,8.315
24.200000000000003,0.8,0.37
63.400000000000006,31.0,6.807
24.200000000000003,1.4,0.699
43.8,16.6,8.643
63.400000000000006,31.8,6.491
63.400000000000006,32.4,6.087
24.200000000000003,2.2,1.302
43.8,17.400000000000002,8.727
24.200000000000003,2.8000000000000003,1.671
43.8,18.0,8.692
63.400000000000006,33.2,5.424
24.200000000000003,3.6,2.096
43.8,18.8,8.925
63.400000000000006,34.0,4.848
43.8,19.4,8.987
24.200000000000003,4.4,2.602
63.400000000000006,34.6,4.429
24.200000000000003,5.0,2.98
43.8,20.200000000000003,9.012
63.400000000000006,35.4,3.683
63.400000000000006,36.0,3.206
24.200000000000003,5.800000000000001,3.414
43.8,21.0,8.536
24.200000000000003,6.4,3.784
43.8,21.6,8.53
63.400000000000006,36.8,2.707
24.200000000000003,7.2,4.375
43.8,22.4,8.685
63.400000000000006,37.6,2.039
43.8,23.0,8.628
24.200000000000003,8.0,4.83
63.400000000000006,38.2,1.51
24.200000000000003,8.6,5.219
43.8,23.8,8.321
63.400000000000006,39.0,0.798
63.400000000000006,39.6,0.339
24.200000000000003,9.4,5.74
43.8,24.6,8.269
43.8,25.200000000000003,8.322
24.200000000000003,10.2,6.158
63.400000000000006,40.400000000000006,0.0
24.200000000000003,10.8,6.614
43.8,26.0,8.533
63.400000000000006,41.2,0.108
63.400000000000006,41.8,0.0
24.200000000000003,11.6,7.06
43.8,26.8,8.434
24.200000000000003,12.2,7.466
43.8,27.4,8.493
63.400000000000006,42.6,0.07
24.200000000000003,13.0,7.928
43.8,28.200000000000003,8.62
63.400000000000006,43.400000000000006,0.0
43.8,28.8,8.497
24.200000000000003,13.8,8.381
63.400000000000006,44.0,0.0
24.200000000000003,14.4,8.803
43.8,29.6,8.021
63.400000000000006,44.8,0.0
63.400000000000006,45.400000000000006,0.0
4.6000000000000005,0.0,0.0
24.200000000000003,15.2,9.285
43.8,30.4,7.493
24.200000000000003,15.8,9.664
4.6000000000000005,0.8,0.0
43.8,31.0,6.911
63.400000000000006,46.2,0.0
4.6000000000000005,1.4,0.0
24.200000000000003,16.6,9.619
43.8,31.8,6.326
43.8,32.4,5.775
4.6000000000000005,2.2,0.0
24.200000000000003,17.400000000000002,9.497
63.400000000000006,47.0,0.071
4.6000000000000005,2.8000000000000003,0.0
24.200000000000003,18.0,9.509
43.8,33.2,5.282
63.400000000000006,47.6,0.0
4.6000000000000005,3.6,0.0
24.200000000000003,18.8,9.433
43.8,34.0,4.71
24.200000000000003,19.4,9.451
4.6000000000000005,4.4,0.0
43.8,34.6,4.329
63.400000000000006,49.0,0.0
4.6000000000000005,5.0,0.0
24.200000000000003,20.200000000000003,9.255
43.8,35.4,3.7
43.8,36.0,3.25
4.6000000000000005,5.800000000000001,0.0
24.200000000000003,21.0,9.291
4.6000000000000005,6.4,0.0
24.200000000000003,21.6,9.097
43.8,36.8,2.581
4.6000000000000005,7.2,0.0
24.200000000000003,22.4,9.162
43.8,37.6,2.006
24.200000000000003,23.0,9.115
4.6000000000000005,8.0,0.0
43.8,38.2,1.485
4.6000000000000005,8.6,0.0
24.200000000000003,23.8,9.15
43.8,39.0,0.771
43.8,39.6,0.352
4.6000000000000005,9.4,0.0
24.200000000000003,24.6,9.039
24.200000000000003,25.200000000000003,9.237
4.6000000000000005,10.2,0.0
43.8,40.400000000000006,0.157
4.6000000000000005,10.8,0.0
24.200000000000003,26.0,9.116
43.8,41.2,0.175
43.8,41.8,0.124
4.6000000000000005,11.6,0.0
24.200000000000003,26.8,8.974
4.6000000000000005,12.2,0.0
24.200000000000003,27.4,8.732
43.8,42.6,0.073
4.6000000000000005,13.0,0.0
24.200000000000003,28.200000000000003,8.987
43.8,43.400000000000006,0.072
24.200000000000003,28.8,8.833
4.6000000000000005,13.8,0.0
43.8,44.0,0.149
4.6000000000000005,14.4,0.0
24.200000000000003,29.6,8.254
43.8,44.8,0.118
43.8,45.400000000000006,0.079
4.6000000000000005,15.2,0.0
24.200000000000003,30.4,7.766
4.6000000000000005,15.8,0.0
24.200000000000003,31.0,7.295
43.8,46.2,0.0
4.6000000000000005,16.6,0.0
24.200000000000003,31.8,6.767
43.8,47.0,0.0
24.200000000000003,32.4,6.385
4.6000000000000005,17.400000000000002,0.0
43.8,47.6,0.098
4.6000000000000005,18.0,0.0
24.200000000000003,33.2,5.729
43.8,48.400000000000006,0.079
43.8,49.0,0.0
4.6000000000000005,18.8,0.0
24.200000000000003,34.0,5.13
4.6000000000000005,19.4,0.0
24.200000000000003,34.6,4.538
43.8,49.8,0.0
4.6000000000000005,20.200000000000003,0.0
24.200000000000003,35.4,3.834
24.200000000000003,36.0,3.366
4.6000000000000005,21.0,0.0
4.6000000000000005,21.6,0.0
24.200000000000003,36.8,2.817
4.6000000000000005,22.4,0.0
24.200000000000003,37.6,2.155
4.6000000000000005,23.0,0.0
24.200000000000003,38.2,1.878
4.6000000000000005,23.8,0.0
24.200000000000003,39.0,1.207
24.200000000000003,39.6,0.801
4.6000000000000005,24.6,0.0
4.6000000000000005,25.200000000000003,0.0
24.200000000000003,40.400000000000006,0.153
4.6000000000000005,26.0,0.0
24.200000000000003,41.2,0.083
24.200000000000003,41.8,0.158
4.6000000000000005,26.8,0.0
4.6000000000000005,27.4,0.0
24.200000000000003,42.6,0.167
4.6000000000000005,28.200000000000003,0.0
24.200000000000003,43.400000000000006,0.125
4.6000000000000005,28.8,0.0
24.200000000000003,44.0,0.099
4.6000000000000005,29.6,0.0
24.200000000000003,44.8,0.144
24.200000000000003,45.400000000000006,0.0
4.6000000000000005,30.4,0.0
4.6000000000000005,31.0,0.0
24.200000000000003,46.2,0.099
4.6000000000000005,31.8,0.0
24.200000000000003,47.0,0.093
4.6000000000000005,32.4,0.0
24.200000000000003,47.6,0.0
4.6000000000000005,33.2,0.0
24.200000000000003,48.400000000000006,0.0
24.200000000000003,49.0,0.0
4.6000000000000005,34.0,0.0
4.6000000000000005,34.6,0.0
24.200000000000003,49.8,0.0
4.6000000000000005,35.4,0.0
4.6000000000000005,36.0,0.0
4.6000000000000005,36.8,0.0
75.0,47.6,0.0
4.6000000000000005,37.6,0.0
4.6000000000000005,38.2,0.0
4.6000000000000005,39.0,0.0
4.6000000000000005,39.6,0.0
4.6000000000000005,40.400000000000006,0.0
75.0,48.400000000000006,0.0
4.6000000000000005,41.2,0.0
4.6000000000000005,41.8,0.0
4.6000000000000005,42.6,0.0
4.6000000000000005,43.400000000000006,0.0
4.6000000000000005,44.0,0.0
4.6000000000000005,44.8,0.0
4.6000000000000005,45.400000000000006,0.0
4.6000000000000005,46.2,0.0
4.6000000000000005,47.0,0.0
4.6000000000000005,47.6,0.0
75.0,49.8,0.0
4.6000000000000005,48.400000000000006,0.0
4.6000000000000005,49.0,0.0
4.6000000000000005,49.8,0.0
72.60000000000001,0.8,0.365
70.4,0.0,0.0
64.60000000000001,48.400000000000006,0.0
70.4,0.8,0.348
70.4,1.4,0.66
70.4,2.2,1.074
70.4,2.8000000000000003,1.421
70.4,3.6,1.878
70.4,4.4,2.274
70.4,5.0,2.555
70.4,5.800000000000001,3.023
70.4,6.4,3.31
70.4,7.2,3.753
64.60000000000001,49.8,0.0
70.4,8.0,4.136
70.4,8.6,4.523
70.4,9.4,4.898
70.4,10.2,4.47
70.4,10.8,4.204
70.4,11.6,3.984
70.4,12.2,3.98
70.4,13.0,3.838
70.4,13.8,4.003
70.4,14.4,3.972
50.8,0.0,0.0
70.4,15.2,3.529
70.4,15.8,3.358
50.8,0.8,0.253
50.8,1.4,0.669
70.4,16.6,3.515
50.8,2.2,1.072
70.4,17.400000000000002,3.504
50.8,2.8000000000000003,1.298
70.4,18.0,3.448
50.8,3.6,1.707
70.4,18.8,3.466
70.4,19.4,3.831
50.8,4.4,2.143
50.8,5.0,2.469
70.4,20.200000000000003,3.302
50.8,5.800000000000001,2.852
70.4,21.0,3.105
50.8,6.4,3.164
70.4,21.6,3.221
50.8,7.2,3.606
70.4,22.4,2.791
70.4,23.0,2.499
50.8,8.0,3.973
50.8,8.6,4.342
70.4,23.8,2.776
50.8,9.4,4.674
70.4,24.6,3.077
70.4,25.200000000000003,3.333
50.8,10.2,5.177
50.8,10.8,5.401
70.4,26.0,3.154
50.8,11.6,5.793
70.4,26.8,2.966
50.8,12.2,6.158
70.4,27.4,3.136
50.8,13.0,6.588
70.4,28.200000000000003,2.567
70.4,28.8,2.655
50.8,13.8,7.022
50.8,14.4,7.34
70.4,29.6,2.886
31.200000000000003,0.0,0.0
50.8,15.2,7.751
70.4,30.4,3.023
50.8,15.8,8.021
31.200000000000003,0.8,0.381
70.4,31.0,2.837
31.200000000000003,1.4,0.796
50.8,16.6,8.359
70.4,31.8,2.591
70.4,32.4,2.167
31.200000000000003,2.2,1.28
50.8,17.400000000000002,8.838
31.200000000000003,2.8000000000000003,1.609
50.8,18.0,9.142
70.4,33.2,2.39
31.200000000000003,3.6,2.207
50.8,18.8,9.045
70.4,34.0,2.533
50.8,19.4,8.856
31.200000000000003,4.4,2.727
70.4,34.6,2.71
31.200000000000003,5.0,3.057
50.8,20.200000000000003,8.459
70.4,35.4,2.666
70.4,36.0,2.41
31.200000000000003,5.800000000000001,3.586
50.8,21.0,8.572
31.200000000000003,6.4,3.92
50.8,21.6,8.679
70.4,36.8,1.975
31.200000000000003,7.2,4.544
50.8,22.4,8.512
70.4,37.6,1.409
50.8,23.0,8.536
31.200000000000003,8.0,5.01
70.4,38.2,0.96
31.200000000000003,8.6,5.416
50.8,23.8,8.729
70.4,39.0,0.17
70.4,39.6,0.082
31.200000000000003,9.4,5.909
50.8,24.6,8.799
50.8,25.200000000000003,8.78
31.200000000000003,10.2,6.344
70.4,40.400000000000006,0.083
31.200000000000003,10.8,6.837
50.8,26.0,8.285
70.4,41.2,0.147
70.4,41.8,0.137
31.200000000000003,11.6,7.311
50.8,26.8,8.127
31.200000000000003,12.2,7.696
50.8,27.4,8.287
70.4,42.6,0.0
31.200000000000003,13.0,8.261
50.8,28.200000000000003,8.727
70.4,43.400000000000006,0.135
50.8,28.8,8.569
31.200000000000003,13.8,8.765
70.4,44.0,0.094
31.200000000000003,14.4,9.124
50.8,29.6,8.133
70.4,44.8,0.095
70.4,45.400000000000006,0.0
11.6,0.0,0.0
31.200000000000003,15.2,9.605
50.8,30.4,7.533
31.200000000000003,15.8,9.505
11.6,0.8,0.42
50.8,31.0,7.154
70.4,46.2,0.08
11.6,1.4,0.758
31.200000000000003,16.6,9.702
50.8,31.8,6.501
50.8,32.4,5.998
11.6,2.2,1.156
31.200000000000003,17.400000000000002,9.424
70.4,47.0,0.0
11.6,2.8000000000000003,1.595
31.200000000000003,18.0,9.345
50.8,33.2,5.339
70.4,47.6,0.0
11.6,3.6,2.061
31.200000000000003,18.8,9.359
50.8,34.0,4.537
31.200000000000003,19.4,8.989
11.6,4.4,2.527
50.8,34.6,4.063
70.4,49.0,0.0
11.6,5.0,2.9
31.200000000000003,20.200000000000003,8.822
50.8,35.4,3.455
50.8,36.0,2.848
11.6,5.800000000000001,3.369
31.200000000000003,21.0,8.913
11.6,6.4,3.771
31.200000000000003,21.6,9.062
50.8,36.8,2.219
11.6,7.2,3.98
31.200000000000003,22.4,9.059
50.8,37.6,1.509
31.200000000000003,23.0,8.801
11.6,8.0,3.941
50.8,38.2,1.086
11.6,8.6,3.935
31.200000000000003,23.8,8.599
50.8,39.0,0.343
50.8,39.6,0.093
11.6,9.4,4.048
31.200000000000003,24.6,8.756
31.200000000000003,25.200000000000003,8.684
11.6,10.2,4.07
50.8,40.400000000000006,0.076
11.6,10.8,3.981
31.200000000000003,26.0,8.476
50.8,41.2,0.109
50.8,41.8,0.121
11.6,11.6,3.778
31.200000000000003,26.8,8.356
11.6,12.2,3.761
31.200000000000003,27.4,8.538
50.8,42.6,0.0
11.6,13.0,3.56
31.200000000000003,28.200000000000003,8.818
50.8,43.400000000000006,0.0
31.200000000000003,28.8,8.53
11.6,13.8,3.716
50.8,44.0,0.09
11.6,14.4,3.705
31.200000000000003,29.6,8.06
50.8,44.8,0.099
50.8,45.400000000000006,0.0
11.6,15.2,3.787
31.200000000000003,30.4,7.494
11.6,15.8,3.671
31.200000000000003,31.0,7.196
50.8,46.2,0.0
77.2,0.0,0.0
11.6,16.6,3.591
31.200000000000003,31.8,6.261
50.8,47.0,0.0
31.200000000000003,32.4,5.612
11.6,17.400000000000002,2.902
50.8,47.6,0.0
77.2,0.8,0.0
11.6,18.0,3.345
31.200000000000003,33.2,4.955
50.8,48.400000000000006,0.0
50.8,49.0,0.0
11.6,18.8,3.17
31.200000000000003,34.0,4.369
77.2,1.4,0.0
11.6,19.4,3.233
31.200000000000003,34.6,4.075
50.8,49.8,0.0
77.2,2.2,0.0
11.6,20.200000000000003,3.338
31.200000000000003,35.4,3.699
77.2,2.8000000000000003,0.0
31.200000000000003,36.0,3.461
11.6,21.0,3.417
77.2,3.6,0.0
77.2,4.4,0.0
11.6,21.6,3.513
31.200000000000003,36.8,2.703
77.2,5.0,0.0
77.2,5.800000000000001,0.0
11.6,22.4,3.355
31.200000000000003,37.6,2.197
77.2,6.4,0.0
11.6,23.0,3.345
31.200000000000003,38.2,1.562
77.2,7.2,0.0
11.6,23.8,3.105
31.200000000000003,39.0,0.885
77.2,8.0,0.0
31.200000000000003,39.6,0.492
11.6,24.6,3.069
77.2,8.6,0.0
11.6,25.200000000000003,2.987
31.200000000000003,40.400000000000006,0.189
77.2,9.4,0.0
11.6,26.0,2.945
31.200000000000003,41.2,0.233
77.2,10.2,0.0
31.200000000000003,41.8,0.248
11.6,26.8,2.499
77.2,10.8,0.0
11.6,27.4,2.677
31.200000000000003,42.6,0.166
77.2,11.6,0.0
11.6,28.200000000000003,3.153
31.200000000000003,43.400000000000006,0.175
77.2,12.2,0.0
11.6,28.8,3.046
31.200000000000003,44.0,0.128
77.2,13.0,0.0
11.6,29.6,3.014
31.200000000000003,44.8,0.133
77.2,13.8,0.0
31.200000000000003,45.400000000000006,0.0
11.6,30.4,3.023
77.2,14.4,0.0
11.6,31.0,2.743
31.200000000000003,46.2,0.094
57.6,0.0,0.0
72.60000000000001,17.400000000000002,1.497
11.6,31.8,2.373
31.200000000000003,47.0,0.126
57.6,0.8,0.371
11.6,32.4,2.218
31.200000000000003,47.6,0.0
57.6,1.4,0.687
77.2,15.2,0.0
11.6,33.2,1.945
31.200000000000003,48.400000000000006,0.095
57.6,2.2,1.061
31.200000000000003,49.0,0.0
11.6,34.0,1.826
57.6,2.8000000000000003,1.503
77.2,16.6,0.0
11.6,34.6,1.712
31.200000000000003,49.8,0.0
57.6,3.6,1.868
77.2,17.400000000000002,0.0
11.6,35.4,1.629
57.6,4.4,2.41
77.2,18.0,0.0
11.6,36.0,1.46
57.6,5.0,2.67
77.2,18.8,0.0
77.2,19.4,0.0
11.6,36.8,1.141
57.6,5.800000000000001,3.162
77.2,20.200000000000003,0.0
77.2,21.0,0.0
11.6,37.6,0.788
57.6,6.4,3.541
77.2,21.6,0.0
11.6,38.2,0.453
57.6,7.2,3.881
77.2,22.4,0.0
11.6,39.0,0.039
57.6,8.0,4.397
77.2,23.0,0.0
11.6,39.6,0.092
57.6,8.6,4.682
77.2,23.8,0.0
11.6,40.400000000000006,0.0
57.6,9.4,5.165
77.2,24.6,0.0
11.6,41.2,0.0
57.6,10.2,5.587
77.2,25.200000000000003,0.0
11.6,41.8,0.0
57.6,10.8,5.977
77.2,26.0,0.0
11.6,42.6,0.0
57.6,11.6,6.415
77.2,26.8,0.0
11.6,43.400000000000006,0.072
57.6,12.2,6.787
77.2,27.4,0.0
11.6,44.0,0.0
57.6,13.0,7.163
77.2,28.200000000000003,0.0
11.6,44.8,0.0
57.6,13.8,7.677
77.2,28.8,0.0
11.6,45.400000000000006,0.0
57.6,14.4,8.044
77.2,29.6,0.0
11.6,46.2,0.0
38.0,0.0,0.0
57.6,15.2,8.478
77.2,30.4,0.0
11.6,47.0,0.0
38.0,0.8,0.392
57.6,15.8,8.799
11.6,47.6,0.0
38.0,1.4,0.688
57.6,16.6,9.254
77.2,31.0,0.0
11.6,48.400000000000006,0.0
38.0,2.2,1.17
57.6,17.400000000000002,9.671
11.6,49.0,0.0
38.0,2.8000000000000003,1.563
57.6,18.0,9.766
77.2,31.8,0.0
11.6,49.8,0.0
38.0,3.6,1.992
57.6,18.8,9.626
77.2,33.2,0.0
57.6,19.4,9.542
38.0,4.4,2.427
77.2,34.0,0.0
73.8,47.0,0.0
38.0,5.0,2.788
57.6,20.200000000000003,9.254
77.2,34.6,0.0
77.2,35.4,0.0
38.0,5.800000000000001,3.346
57.6,21.0,9.342
77.2,36.0,0.0
38.0,6.4,3.617
57.6,21.6,9.53
77.2,36.8,0.0
38.0,7.2,4.111
57.6,22.4,9.344
77.2,37.6,0.0
57.6,23.0,9.081
38.0,8.0,4.595
77.2,38.2,0.0
38.0,8.6,4.959
57.6,23.8,9.013
77.2,39.0,0.0
77.2,39.6,0.0
38.0,9.4,5.366
57.6,24.6,8.968
57.6,25.200000000000003,8.805
38.0,10.2,5.931
77.2,40.400000000000006,0.0
38.0,10.8,6.249
57.6,26.0,8.647
77.2,41.2,0.0
77.2,41.8,0.0
38.0,11.6,6.686
57.6,26.8,8.605
73.8,48.400000000000006,0.0
38.0,12.2,7.113
57.6,27.4,8.61
77.2,42.6,0.0
38.0,13.0,7.486
57.6,28.200000000000003,8.744
77.2,43.400000000000006,0.0
57.6,28.8,8.436
38.0,13.8,8.001
77.2,44.0,0.0
38.0,14.4,8.407
57.6,29.6,7.949
77.2,44.8,0.0
77.2,45.400000000000006,0.0
18.4,0.0,0.0
38.0,15.2,8.833
57.6,30.4,7.402
38.0,15.8,9.22
18.4,0.8,0.408
57.6,31.0,7.074
77.2,46.2,0.0
18.4,1.4,0.708
38.0,16.6,9.654
57.6,31.8,6.401
57.6,32.4,5.812
18.4,2.2,1.206
38.0,17.400000000000002,9.825
77.2,47.0,0.0
18.4,2.8000000000000003,1.565
38.0,18.0,9.867
57.6,33.2,5.214
77.2,47.6,0.0
18.4,3.6,2.159
38.0,18.8,9.62
57.6,34.0,4.485
38.0,19.4,9.608
18.4,4.4,2.645
57.6,34.6,4.031
73.8,49.8,0.0
18.4,5.0,2.942
38.0,20.200000000000003,9.273
57.6,35.4,3.331
57.6,36.0,2.903
18.4,5.800000000000001,3.53
38.0,21.0,9.248
18.4,6.4,3.876
38.0,21.6,9.346
57.6,36.8,2.183
18.4,7.2,4.381
38.0,22.4,9.576
57.6,37.6,1.529
38.0,23.0,9.28
18.4,8.0,4.782
57.6,38.2,1.017
18.4,8.6,5.23
38.0,23.8,9.014
57.6,39.0,0.269
57.6,39.6,0.088
18.4,9.4,5.721
38.0,24.6,8.668
38.0,25.200000000000003,8.556
18.4,10.2,6.204
57.6,40.400000000000006,0.0
18.4,10.8,6.637
38.0,26.0,8.008
57.6,41.2,0.0
57.6,41.8,0.0
18.4,11.6,7.046
38.0,26.8,7.918
18.4,12.2,7.446
38.0,27.4,8.144
57.6,42.6,0.0
18.4,13.0,7.579
38.0,28.200000000000003,8.431
57.6,43.400000000000006,0.0
38.0,28.8,8.303
18.4,13.8,7.808
57.6,44.0,0.078
18.4,14.4,7.783
38.0,29.6,7.709
57.6,44.8,0.0
57.6,45.400000000000006,0.0
18.4,15.2,7.932
38.0,30.4,7.195
18.4,15.8,7.968
38.0,31.0,6.787
57.6,46.2,0.0
18.4,16.6,7.759
38.0,31.8,6.257
57.6,47.0,0.0
38.0,32.4,5.806
18.4,17.400000000000002,7.627
57.6,47.6,0.0
18.4,18.0,7.796
38.0,33.2,5.211
57.6,48.400000000000006,0.0
57.6,49.0,0.0
18.4,18.8,7.855
38.0,34.0,4.636
18.4,19.4,7.872
38.0,34.6,4.115
57.6,49.8,0.0
18.4,20.200000000000003,8.014
38.0,35.4,3.282
38.0,36.0,2.73
18.4,21.0,7.983
18.4,21.6,7.844
38.0,36.8,2.082
18.4,22.4,7.874
38.0,37.6,1.541
63.400000000000006,48.400000000000006,0.0
18.4,23.0,7.779
38.0,38.2,1.126
18.4,23.8,7.699
38.0,39.0,0.605
38.0,39.6,0.304
18.4,24.6,7.79
18.4,25.200000000000003,7.696
38.0,40.400000000000006,0.0
18.4,26.0,7.531
38.0,41.2,0.0
38.0,41.8,0.0
18.4,26.8,7.498
18.4,27.4,7.447
38.0,42.6,0.0
18.4,28.200000000000003,7.236
